"No.","Time","Source","Destination","Protocol","Length","Info"
"2953","28.635984","192.168.137.7","36.92.228.173","UDP","75","34627  >  443 Len=33"
"2954","28.642654","192.168.137.7","36.92.228.173","UDP","76","34627  >  443 Len=34"
"2955","28.650726","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2956","28.650885","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2957","28.651004","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2958","28.651097","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2959","28.651190","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2960","28.651292","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2961","28.651389","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2962","28.651486","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2963","28.651564","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2964","28.651627","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2965","28.651687","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2966","28.651745","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2967","28.651810","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2968","28.651870","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2969","28.651932","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2970","28.651993","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2971","28.652199","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2972","28.652272","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2973","28.652331","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2974","28.652391","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2975","28.667938","192.168.137.7","36.92.228.173","UDP","75","34627  >  443 Len=33"
"2976","28.667938","192.168.137.7","36.92.228.173","UDP","76","34627  >  443 Len=34"
"2977","28.675982","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2978","28.676135","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2979","28.676202","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2980","28.676260","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2981","28.676314","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2982","28.676371","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2983","28.676424","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2984","28.676477","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2985","28.676529","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2986","28.676606","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2987","28.676663","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2988","28.676718","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2989","28.676777","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2990","28.676835","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2991","28.676891","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2992","28.676953","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2993","28.677203","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2994","28.677323","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2995","28.677388","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2996","28.677444","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"2997","28.686641","192.168.137.7","36.92.228.173","UDP","75","34627  >  443 Len=33"
"2998","28.693932","192.168.137.7","36.92.228.173","UDP","76","34627  >  443 Len=34"
"2999","28.702996","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3000","28.703101","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3001","28.703142","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3002","28.703191","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3003","28.703227","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3004","28.703262","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3005","28.703297","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3006","28.703333","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3007","28.703370","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3008","28.703410","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3009","28.703448","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3010","28.703487","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3011","28.703528","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3012","28.703568","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3013","28.703607","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3014","28.703645","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3015","28.703758","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3016","28.703800","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3017","28.703836","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3018","28.703882","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3019","28.712528","192.168.137.7","36.92.228.173","UDP","75","34627  >  443 Len=33"
"3020","28.728673","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3021","28.728781","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3022","28.728822","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3023","28.728858","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3024","28.728893","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3025","28.728930","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3026","28.728967","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3027","28.729004","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3028","28.729042","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3029","28.729310","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3030","28.729389","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3031","28.729431","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3032","28.729470","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3033","28.729521","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3034","28.729559","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3035","28.729597","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3036","28.729633","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3037","28.729669","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3038","28.729705","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3039","28.729740","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3040","28.729779","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3041","28.729814","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3042","28.740811","192.168.137.7","36.92.228.173","UDP","81","34627  >  443 Len=39"
"3043","28.743675","192.168.137.7","36.92.228.173","UDP","76","34627  >  443 Len=34"
"3044","28.757703","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3045","28.757870","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3046","28.757941","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3047","28.758004","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3048","28.758063","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3049","28.758122","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3050","28.758178","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3051","28.758237","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3052","28.758293","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3053","28.758352","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3054","28.758410","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3055","28.758468","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3056","28.758531","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3057","28.758617","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3058","28.758681","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3059","28.758742","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3060","28.758914","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3061","28.758981","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3062","28.759041","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3063","28.759100","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3064","28.779698","192.168.137.7","36.92.228.173","UDP","75","34627  >  443 Len=33"
"3065","28.779698","192.168.137.7","36.92.228.173","UDP","76","34627  >  443 Len=34"
"3066","28.785538","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3067","28.785683","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3068","28.785755","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3069","28.785818","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3070","28.785878","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3071","28.785938","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3072","28.785995","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3073","28.786055","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3074","28.786115","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3075","28.786197","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3076","28.786263","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3077","28.786327","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3078","28.786389","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3079","28.786487","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3080","28.786548","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3081","28.786611","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3082","28.786786","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3083","28.786857","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3084","28.786919","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3085","28.786980","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3086","28.800845","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3087","28.800924","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3088","28.800958","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3089","28.800988","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3090","28.801041","192.168.137.7","36.92.228.173","UDP","74","34627  >  443 Len=32"
"3091","28.801119","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3092","28.801151","36.92.228.173","192.168.137.7","UDP","836","443  >  34627 Len=794"
"3093","28.808995","192.168.137.7","36.92.228.173","UDP","75","34627  >  443 Len=33"
"3094","28.808995","192.168.137.7","36.92.228.173","UDP","75","34627  >  443 Len=33"
"3095","29.596786","192.168.137.7","57.144.192.196","QUIC","78","Protected Payload (KP0), DCID=b200cf0a049dd493"
"3096","29.643531","57.144.192.196","192.168.137.7","QUIC","90","Protected Payload (KP0)"
"3097","29.892030","57.144.192.196","192.168.137.7","QUIC","90","Protected Payload (KP0)"
"3098","29.937764","192.168.137.7","57.144.192.196","QUIC","78","Protected Payload (KP0), DCID=b200cf0a049dd493"
"3099","32.079390","192.168.137.7","36.92.228.173","UDP","808","34627  >  443 Len=766"
"3100","32.079390","192.168.137.7","36.92.228.173","UDP","1288","34627  >  443 Len=1246"
"3101","32.079390","192.168.137.7","36.92.228.173","UDP","1253","34627  >  443 Len=1211"
"3102","32.138255","36.92.228.173","192.168.137.7","UDP","161","443  >  34627 Len=119"
"3103","32.138413","36.92.228.173","192.168.137.7","UDP","1288","443  >  34627 Len=1246"
"3104","32.138486","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3105","32.138547","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3106","32.138605","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3107","32.138662","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3108","32.138717","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3109","32.138772","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3110","32.138827","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3111","32.138885","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3112","32.138942","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3113","32.139021","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3114","32.139085","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3115","32.139145","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3116","32.139204","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3117","32.139262","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3118","32.139395","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3119","32.139461","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3120","32.150977","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3121","32.151115","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3122","32.151182","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3123","32.151239","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3124","32.151299","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3125","32.151355","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3126","32.151410","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3127","32.151463","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3128","32.151539","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3129","32.151599","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3130","32.151656","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3131","32.152273","192.168.137.7","36.92.228.173","UDP","78","34627  >  443 Len=36"
"3132","32.174360","192.168.137.7","36.92.228.173","UDP","75","34627  >  443 Len=33"
"3133","32.174360","192.168.137.7","36.92.228.173","UDP","75","34627  >  443 Len=33"
"3134","32.174885","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3135","32.175001","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3136","32.175059","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3137","32.175110","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3138","32.175161","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3139","32.175210","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3140","32.175261","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3141","32.175310","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3142","32.175359","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3143","32.175411","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3144","32.182965","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3145","32.183115","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3146","32.183205","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3147","32.183268","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3148","32.183328","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3149","32.183385","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3150","32.183440","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3151","32.195246","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3152","32.195320","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3153","32.195352","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3154","32.195381","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3155","32.195409","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3156","32.195436","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3157","32.195464","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3158","32.195491","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3159","32.195520","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3160","32.195549","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3161","32.195588","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3162","32.195618","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3163","32.195649","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3164","32.195680","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3165","32.195741","192.168.137.7","36.92.228.173","UDP","75","34627  >  443 Len=33"
"3166","32.204901","192.168.137.7","36.92.228.173","UDP","75","34627  >  443 Len=33"
"3167","32.226560","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3168","32.226653","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3169","32.226693","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3170","32.226727","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3171","32.226760","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3172","32.226793","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3173","32.226846","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3174","32.226880","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3175","32.226912","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3176","32.226945","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3177","32.226978","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3178","32.227011","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3179","32.227058","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3180","32.227094","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3181","32.227128","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3182","32.227163","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3183","32.227240","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3184","32.232743","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3185","32.232861","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3186","32.232915","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3187","32.240314","192.168.137.7","36.92.228.173","UDP","75","34627  >  443 Len=33"
"3188","32.249735","192.168.137.7","36.92.228.173","UDP","76","34627  >  443 Len=34"
"3189","32.251083","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3190","32.251198","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3191","32.251248","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3192","32.254395","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3193","32.254512","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3194","32.254564","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3195","32.254608","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3196","32.254670","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3197","32.254716","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3198","32.254761","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3199","32.254806","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3200","32.254853","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3201","32.254900","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3202","32.254945","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3203","32.254992","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3204","32.255038","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3205","32.255086","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3206","32.255128","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3207","32.255170","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3208","32.255272","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3209","32.265652","192.168.137.7","36.92.228.173","UDP","76","34627  >  443 Len=34"
"3210","32.273948","192.168.137.7","36.92.228.173","UDP","76","34627  >  443 Len=34"
"3211","32.281946","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3212","32.282046","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3213","32.282112","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3214","32.282157","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3215","32.282200","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3216","32.282241","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3217","32.282282","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3218","32.282323","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3219","32.282365","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3220","32.282406","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3221","32.282446","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3222","32.282488","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3223","32.282529","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3224","32.282572","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3225","32.282613","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3226","32.282655","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3227","32.282753","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3228","32.282811","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3229","32.288485","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3230","32.288583","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3231","32.288626","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3232","32.288663","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3233","32.288697","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3234","32.288732","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3235","32.288768","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3236","32.288802","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3237","32.288836","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3238","32.288870","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3239","32.288908","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3240","32.288942","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3241","32.288976","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3242","32.289024","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3243","32.289058","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3244","32.289094","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3245","32.289188","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3246","32.289228","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3247","32.289263","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3248","32.289298","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3249","32.301438","192.168.137.7","36.92.228.173","UDP","75","34627  >  443 Len=33"
"3250","32.301438","192.168.137.7","36.92.228.173","UDP","76","34627  >  443 Len=34"
"3251","32.307335","192.168.137.7","36.92.228.173","UDP","76","34627  >  443 Len=34"
"3252","32.320137","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3253","32.320256","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3254","32.320307","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3255","32.320349","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
"3256","32.320391","36.92.228.173","192.168.137.7","UDP","1292","443  >  34627 Len=1250"
